,color,duration,gross,genres,facenumber_in_poster,language,content_rating,budget,title_year,imdb_score,aspect_ratio,director_avg_gross,director_avg_score,director_movies,actor_average_score,actor_average_gross,actor_movies,gross_class
2051,Color,127.0,290158751.0,Action|Adventure|Fantasy|Sci-Fi,0.0,English,PG,18000000.0,1980.0,8.8,2.35,0.0,0.0,0,1.8814814814814813,75464542.96296297,4,9
2052,Color,119.0,65807024.0,Action|Comedy|Crime|Drama|Thriller,0.0,English,R,19000000.0,1995.0,6.8,1.85,0.0,0.0,0,0.0,0.0,0,6
2053,Color,85.0,86930411.0,Comedy|Crime,6.0,English,PG-13,23000000.0,1991.0,6.8,1.85,0.0,0.0,0,0.6666666666666666,1555555.5555555557,1,6
2054,Color,98.0,53302314.0,Horror|Thriller,1.0,English,R,23000000.0,2000.0,6.7,1.85,0.0,0.0,0,0.8277777777777776,10470875.555555556,2,5
2055,Color,101.0,40962534.0,Drama,1.0,English,R,12500000.0,2011.0,7.1,2.35,31350216.5,6.75,2,3.0506172839506167,18570927.166666664,25,5
2056,Color,112.0,39235088.0,Horror|Sci-Fi,0.0,English,R,23000000.0,2000.0,7.1,2.35,0.0,0.0,0,2.7000000000000006,27474648.33333333,3,4
2057,Color,97.0,27338033.0,Comedy|Romance,3.0,English,PG-13,23000000.0,2001.0,6.1,1.85,4741987.0,6.6,1,1.5861111111111108,20305737.75,5,4
2058,Color,126.0,25556065.0,Drama|Romance|Sci-Fi,1.0,English,R,23000000.0,2013.0,8.0,1.85,22552393.5,7.75,2,2.890123456790123,93238743.49382716,14,4
2060,Color,97.0,21973182.0,Mystery|Thriller,2.0,English,R,23000000.0,2001.0,6.6,2.35,22905674.0,7.4,1,0.6592592592592593,5600454.666666667,3,4
2062,Color,114.0,18653615.0,Comedy|Drama,2.0,English,PG-13,23000000.0,1999.0,6.1,2.35,0.0,0.0,0,0.7000000000000001,4194912.0,1,3
2063,Color,101.0,12189514.0,Comedy|Romance,0.0,English,PG-13,23000000.0,2004.0,6.1,2.35,0.0,0.0,0,0.7777777777777778,6150099.666666668,1,3
2064,Color,88.0,13019253.0,Comedy|Crime,4.0,English,PG-13,23000000.0,2000.0,5.6,1.85,0.0,0.0,0,2.8666666666666667,25054267.11111112,4,3
2066,Color,92.0,20763013.0,Adventure|Horror|Thriller,0.0,English,PG-13,23000000.0,1987.0,2.8,2.35,0.0,0.0,0,0.6111111111111109,1686666.666666667,1,4
2067,Color,98.0,12782508.0,Drama,2.0,English,PG-13,23000000.0,1996.0,6.7,1.85,0.0,0.0,0,3.2580246913580244,19979864.697530866,14,3
2068,Color,94.0,11508423.0,Biography|Comedy|Drama|Family|Sport,2.0,English,PG,23000000.0,2008.0,5.1,2.35,0.0,0.0,0,2.585185185185185,8796427.296296297,6,3
2070,Color,98.0,7434726.0,Action|Crime|Drama|Thriller|Western,2.0,English,R,23000000.0,1991.0,6.0,1.85,0.0,0.0,0,0.0,0.0,0,2
2076,Color,141.0,16123851.0,Drama,2.0,English,PG-13,23000000.0,2004.0,6.2,2.35,3470960.5,6.1,2,0.0,0.0,0,3
2078,Color,114.0,71975611.0,Fantasy|Horror,0.0,English,PG-13,25000000.0,2007.0,6.8,2.35,36020063.0,6.6,1,0.5222222222222223,2093701.555555556,1,6
2079,Color,96.0,38119483.0,Adventure|Comedy|Sci-Fi,2.0,English,PG,22700000.0,1987.0,7.1,1.85,102900000.0,7.9,2,0.7444444444444445,9022222.222222222,1,4
2081,Color,127.0,217631306.0,Drama|Fantasy|Romance|Thriller,0.0,English,PG-13,22000000.0,1990.0,7.0,1.85,0.0,0.0,0,1.3222222222222222,3336378.333333333,2,9
2082,Color,107.0,176483808.0,Comedy|Romance,1.0,English,R,23000000.0,1998.0,7.1,1.85,24944213.0,6.9,1,2.211111111111111,15876144.916666664,6,8
2083,Color,97.0,144833357.0,Comedy|Drama|Family|Fantasy,0.0,English,PG,22000000.0,1994.0,6.4,1.85,0.0,0.0,0,3.1777777777777776,62225059.55555555,4,7
2084,Color,127.0,75597042.0,Drama|Family|Sport,0.0,English,G,20000000.0,2002.0,7.0,2.35,0.0,0.0,0,2.861111111111111,17947854.944444444,7,6
2085,Color,110.0,90636983.0,Comedy|Family|Sport,0.0,English,PG,22000000.0,2007.0,6.2,2.35,33687630.0,6.4,1,1.401851851851852,20515540.35185185,7,6
2086,Color,135.0,70960517.0,Drama|Romance,0.0,English,PG-13,35000000.0,1995.0,7.5,1.85,63085815.66666666,7.166666666666668,3,2.2694444444444444,20202209.527777776,7,6
2087,Color,84.0,55762229.0,Comedy|Sci-Fi,1.0,English,PG-13,22000000.0,2001.0,4.8,1.85,0.0,0.0,0,0.6111111111111109,4734444.444444445,1,5
2089,Color,122.0,54235441.0,Comedy|Drama,3.0,English,PG,22000000.0,2014.0,7.3,2.35,21523095.4,7.0,5,0.0,0.0,0,5
2090,Color,114.0,50728000.0,Action|Crime|Drama|Mystery|Thriller,0.0,English,PG-13,22000000.0,1995.0,5.8,1.85,0.0,0.0,0,0.0,0.0,0,5
2091,Color,132.0,40270895.0,Drama,0.0,English,PG-13,22000000.0,2001.0,7.6,1.85,0.0,0.0,0,4.8,66108181.2962963,10,5
2092,Color,170.0,59696176.0,Biography|Drama|History,1.0,English,PG-13,22000000.0,2014.0,5.6,2.35,0.0,0.0,0,0.0,0.0,0,5
2094,Color,112.0,36020063.0,Drama|Thriller,2.0,English,R,22000000.0,2005.0,6.6,2.35,0.0,0.0,0,0.0,0.0,0,4
2095,Color,108.0,33313582.0,Comedy|Crime|Drama|Thriller,1.0,English,R,21000000.0,2009.0,6.5,1.85,74482364.1,6.81,10,4.744351851851851,75536413.22314815,28,4
2097,Color,83.0,22264487.0,Comedy,0.0,English,R,22000000.0,2005.0,4.6,1.85,0.0,0.0,0,1.3638888888888892,3934829.6388888885,5,4
2098,Color,105.0,30659817.0,Comedy|Drama,10.0,English,PG-13,26000000.0,2013.0,6.4,2.35,0.0,0.0,0,0.0,0.0,0,4
2099,Color,110.0,5773519.0,Drama|Horror|Sci-Fi|Thriller,2.0,English,PG-13,40000000.0,2015.0,6.0,2.35,12831121.0,7.0,2,1.1555555555555557,7251739.444444445,2,2
2101,Color,96.0,19351569.0,Comedy|Crime|Romance,1.0,English,PG-13,22000000.0,2001.0,5.9,1.85,101051897.5,6.7,2,0.5888888888888889,2291930.2222222225,1,3
2102,Color,94.0,49002815.0,Comedy|Family,2.0,English,PG,22000000.0,2012.0,6.4,2.35,52691009.0,6.6,1,2.75,21978133.88888889,7,5
2103,Color,142.0,19283782.0,Crime|Drama|Romance|Thriller,0.0,English,R,22000000.0,1999.0,6.6,1.85,17708998.555555556,6.666666666666668,9,2.135555555555556,13142847.370370373,9,3
2104,Color,104.0,30059386.0,Comedy,5.0,English,R,22000000.0,2001.0,6.9,2.35,11982906.75,7.425000000000002,4,3.0866666666666664,15086478.91111111,8,4
2105,Color,136.0,35799026.0,Action|Adventure|Romance|Sci-Fi|Thriller,1.0,English,PG-13,126000000.0,2005.0,6.9,2.35,147664723.0,6.6999999999999975,5,4.612962962962963,40667386.62535613,27,4
2106,Color,106.0,17951431.0,Crime|Drama|Mystery|Thriller,1.0,English,PG-13,30000000.0,2001.0,5.8,2.35,0.0,0.0,0,0.0,0.0,0,3
2109,Color,100.0,19783777.0,Action|Crime|Drama|Thriller,1.0,English,R,22000000.0,2013.0,6.5,2.35,26344582.8,6.639999999999999,5,4.906144781144781,45924197.05218855,34,3
2111,Color,107.0,12784713.0,Comedy,11.0,English,R,22000000.0,2004.0,6.7,2.35,37771518.0,6.949999999999998,2,2.905555555555555,10692877.88888889,5,3
2112,Color,104.0,10696210.0,Action|Crime|Sci-Fi|Thriller,0.0,English,PG-13,23500000.0,1993.0,3.9,1.85,0.0,0.0,0,1.3888888888888893,6113048.888888889,4,3
2113,Color,104.0,5974653.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,0.0,English,PG-13,22000000.0,2001.0,4.1,1.85,0.0,0.0,0,3.868888888888889,45163632.54444444,11,2
2114,Color,143.0,5000000.0,Comedy|Drama|Musical|Romance|War,2.0,English,G,25000000.0,1970.0,6.2,2.35,0.0,0.0,0,0.0,0.0,0,2
2115,Color,77.0,9694105.0,Comedy|Family|Romance,0.0,English,PG,22000000.0,1999.0,3.8,2.35,93322209.5,6.45,2,2.668518518518519,12796571.907407407,7,2
2120,Color,100.0,13746550.0,Action|Comedy|Romance,5.0,English,R,2000000.0,2012.0,6.1,2.35,0.0,0.0,0,4.848611111111111,35040288.81944444,16,3
2121,Color,104.0,20668843.0,Comedy|Crime|Thriller,3.0,English,PG-13,22000000.0,2008.0,5.8,2.35,69586544.0,6.0,1,2.7685185185185186,41859926.092592604,11,4
2124,Color,105.0,1796024.0,Drama|Thriller,1.0,English,R,22000000.0,2010.0,5.4,2.35,0.0,0.0,0,4.782407407407407,25160495.44259259,44,2
2126,Color,116.0,11326836.0,Crime|Drama|Thriller,0.0,English,R,22000000.0,2013.0,6.8,2.35,39462438.0,7.3,1,3.764814814814815,46102381.82275132,26,3
2127,Color,119.0,49024969.0,Crime|Drama|Mystery|Thriller,0.0,English,R,25000000.0,2007.0,7.3,2.35,0.0,0.0,0,4.590740740740742,49727958.61111111,13,5
2128,Color,101.0,22294341.0,Adventure|Comedy,3.0,English,PG-13,21500000.0,1996.0,6.5,1.85,51109400.0,6.4,1,3.2777777777777786,49791356.55555556,4,4
2129,Color,117.0,24362501.0,Crime|Drama|Thriller,1.0,English,R,21500000.0,1999.0,7.2,2.35,0.0,0.0,0,2.408333333333333,11407349.194444446,6,4
2131,Color,112.0,16684352.0,Comedy|Romance,0.0,English,R,17000000.0,2012.0,6.3,1.85,11124652.0,6.930769230769229,13,0.75,646908.8333333335,2,3
2132,Color,136.0,46700000.0,Action|Adventure|Thriller,1.0,English,PG,21000000.0,1982.0,5.9,2.35,0.0,0.0,0,0.8444444444444444,4055555.5555555564,1,5
2133,Color,81.0,52008288.0,Animation|Comedy|Fantasy|Musical,1.0,English,R,21000000.0,1999.0,7.8,1.85,582024.0,6.2,1,4.25,24125084.88888889,8,5
2134,Color,87.0,8579684.0,Comedy,0.0,English,R,9000000.0,2007.0,7.4,1.85,55850391.66666666,6.25,6,2.351851851851852,15741547.370370373,6,2
2135,Color,96.0,42660000.0,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,0.0,English,PG,17000000.0,1993.0,4.8,1.85,0.0,0.0,0,0.6666666666666666,8739645.88888889,1,5
2136,Color,106.0,40219708.0,Drama|Sport,3.0,English,PG-13,21000000.0,2001.0,6.3,1.85,32628998.5,5.85,2,1.4904761904761905,20775899.30952381,15,5
2137,Color,122.0,132088910.0,Comedy|Drama|Romance,0.0,English,R,21000000.0,2012.0,7.8,2.35,45474888.0,7.125000000000001,4,3.6508986928104576,24675728.43872549,48,7
2141,Color,110.0,24848292.0,Action|Drama|Sport,1.0,English,PG-13,20000000.0,2008.0,6.6,2.35,10042266.0,5.9,1,1.4407407407407409,15225898.074074073,6,4
2142, Black and White,104.0,17757087.0,Horror|Sci-Fi|Thriller,1.0,English,R,21000000.0,1999.0,4.6,1.85,0.0,0.0,0,0.7333333333333333,1499.2222222222226,1,3
2144,Color,98.0,9430988.0,Comedy|Drama|Romance,2.0,English,R,17000000.0,2009.0,7.1,2.35,85663456.33333333,7.8,3,2.2490740740740742,27044071.12037037,10,2
2145,Color,120.0,16284360.0,Comedy|Drama,1.0,English,PG-13,21000000.0,2008.0,6.1,2.35,0.0,0.0,0,4.7740740740740755,73843561.81481479,13,3
2146,Color,112.0,6830957.0,Drama|Romance,3.0,English,PG-13,21000000.0,2002.0,6.7,2.35,100328194.0,6.0,1,2.7685185185185186,11317077.944444446,7,2
2148,Color,102.0,15593.0,Comedy|Drama|Romance,1.0,English,PG-13,21000000.0,1999.0,5.8,1.85,0.0,0.0,0,0.0,0.0,0,1
2149,Color,91.0,958319.0,Drama,0.0,English,PG-13,21000000.0,2011.0,6.7,2.35,17518220.0,6.6,1,1.5444444444444445,26055242.33333333,2,1
2150,Color,114.0,69700000.0,Comedy|Musical,2.0,English,R,35000000.0,1982.0,5.8,2.35,0.0,0.0,0,0.0,0.0,0,6
2152,Color,115.0,242374454.0,Action|Adventure,1.0,English,PG,18000000.0,1981.0,8.5,2.35,194150000.0,7.85,2,1.7749999999999997,41980400.44444444,5,9
2153,Color,120.0,173585516.0,Adventure|Comedy|Family,2.0,English,PG,18000000.0,1992.0,6.6,1.85,285761243.0,7.5,1,1.6277777777777775,50951720.61111111,3,8
2154,Color,135.0,128300000.0,Drama|Sci-Fi,0.0,English,PG,19400870.0,1977.0,7.7,2.35,260000000.0,8.0,1,0.8888888888888888,9588888.88888889,1,7
2155,Color,90.0,20259297.0,Drama|Horror|Sci-Fi|Thriller,0.0,English,PG-13,20000000.0,2006.0,4.7,2.35,0.0,0.0,0,3.988888888888889,45408572.83333334,7,4
2156,Color,100.0,153665036.0,Action|Comedy|Crime|Thriller,1.0,English,R,28000000.0,1987.0,6.4,2.35,176781728.0,6.9,1,2.3888888888888893,61646777.77777777,3,8
2157,Color,105.0,132541238.0,Comedy,2.0,English,PG-13,33000000.0,2003.0,5.5,2.35,41227069.0,7.4,1,2.7777777777777786,14278682.33333333,4,7
2158,Color,138.0,130727000.0,Crime|Drama|Horror|Thriller,0.0,English,R,19000000.0,1991.0,8.6,1.85,0.0,0.0,0,1.7000000000000002,11011813.5,3,7
2159,Color,94.0,121697350.0,Comedy|Music,2.0,English,PG-13,20000000.0,1992.0,7.0,1.85,0.0,0.0,0,0.6666666666666666,539460.1666666665,2,7
2160,Color,101.0,117224271.0,Action|Comedy|Documentary,1.0,English,R,20000000.0,2010.0,7.1,1.78,64267897.0,6.6,1,2.2,21422632.33333333,3,7
2161,Color,131.0,102922376.0,Adventure|Horror|Thriller,0.0,English,PG,20000000.0,1978.0,5.7,2.35,0.0,0.0,0,1.7777777777777777,57777777.77777778,2,7
2162,Color,91.0,94497271.0,Adventure|Comedy|Drama|Family|Romance,1.0,English,PG,20000000.0,2008.0,3.7,2.35,118344335.66666669,4.966666666666667,3,1.9024691358024692,15352489.728395063,13,6
2163,Color,112.0,137387272.0,Horror|Mystery|Thriller,0.0,English,R,20000000.0,2013.0,7.5,2.35,39556605.333333336,7.1000000000000005,3,2.1370370370370373,20495814.814814813,5,7
2164,Color,95.0,82301521.0,Adventure|Comedy|Family|Romance,2.0,English,PG,32000000.0,2005.0,4.6,1.85,75439307.0,4.6000000000000005,3,3.513888888888889,15863691.768518515,10,6
2165,Color,100.0,84518155.0,Comedy,0.0,English,R,20000000.0,2014.0,4.9,1.85,0.0,0.0,0,3.72,30595569.95555556,13,6
2166,Color,105.0,80050171.0,Drama|Mystery|Thriller,0.0,English,PG-13,20000000.0,2007.0,6.9,1.85,676698.0,7.2,1,1.3111111111111111,9559236.833333334,3,6
2167,Color,108.0,81257845.0,Comedy|Music,1.0,English,PG-13,35000000.0,2003.0,7.1,1.85,6229611.0,7.225,4,1.4370370370370367,8405641.185185185,4,6
2168,Color,101.0,70360285.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,0.0,English,PG-13,18000000.0,1995.0,5.8,1.85,0.0,0.0,0,0.6666666666666666,252839.66666666663,1,6
2169,Color,114.0,12831121.0,Drama|Mystery|Romance|Thriller,0.0,English,PG-13,30000000.0,2004.0,7.0,2.35,0.0,0.0,0,0.0,0.0,0,3
2170,Color,109.0,69148997.0,Comedy|Crime,4.0,English,PG-13,37000000.0,2004.0,5.4,1.85,50334919.0,5.5,2,1.9444444444444449,27627559.77777778,3,6
2171,Color,115.0,82624961.0,Comedy|Drama,0.0,English,R,20000000.0,2011.0,7.3,2.35,50463988.33333334,7.333333333333332,3,1.4222222222222225,224125.66666666663,2,6
2172, Black and White,117.0,67325559.0,Adventure|Comedy|Drama|Family|Mystery,0.0,English,PG,20000000.0,2003.0,7.1,1.85,81491601.33333333,6.3,3,0.7222222222222222,1557309.5555555557,1,6
2173,Color,107.0,62933793.0,Drama|Family|Music|Romance,1.0,English,PG,20000000.0,2010.0,5.8,2.35,0.0,0.0,0,2.6151851851851853,17010784.26666667,11,5
2174,Color,134.0,56667870.0,Biography|Drama|History,0.0,English,R,20000000.0,2013.0,8.1,2.35,0.0,0.0,0,4.033333333333333,32242407.55555556,6,5
2175,Color,118.0,56398162.0,Comedy|Drama|Music|Romance,0.0,English,PG-13,20000000.0,2002.0,5.7,2.35,0.0,0.0,0,0.8222222222222223,1390459.7777777778,1,5
2176,Color,121.0,60072596.0,Comedy|Drama|Romance,8.0,English,PG-13,20000000.0,2010.0,4.4,1.85,56704564.66666666,4.9,3,3.596296296296296,34893934.527777776,11,5
2177,Color,105.0,56362352.0,Fantasy|Romance,0.0,English,PG-13,20000000.0,1990.0,7.9,1.85,162257795.0,7.55,2,2.211111111111111,10889359.85185185,6,5
2179,Color,114.0,65623128.0,Comedy|Crime|Drama,5.0,English,PG-13,20000000.0,2012.0,4.8,1.85,57546572.5,4.775,4,3.2277777777777783,30864902.722222224,7,6
2182,Color,85.0,48546578.0,Comedy|Romance,0.0,English,PG-13,20000000.0,2006.0,2.7,1.85,0.0,0.0,0,4.531111111111112,38802824.64444444,15,5
2183,Color,72.0,48423368.0,Adventure|Animation|Family|Fantasy,1.0,English,G,20000000.0,2002.0,5.8,1.66,0.0,0.0,0,0.6666666666666666,8991216.444444444,1,5
2185,Color,72.0,47887943.0,Adventure|Animation|Family|Musical,0.0,English,G,20000000.0,2003.0,5.4,1.85,0.0,0.0,0,2.7018518518518517,35846288.166666664,7,5
2186,Color,89.0,46363118.0,Drama|Horror|Mystery|Thriller,0.0,English,PG-13,20000000.0,2005.0,4.1,1.85,7490009.0,5.449999999999998,2,0.6,1133196.2222222222,1,5
2187,Color,96.0,47852604.0,Drama|Mystery|Thriller,0.0,English,PG-13,20000000.0,2007.0,5.9,2.35,0.0,0.0,0,4.079999999999999,30965149.55,15,5
2188,Color,77.0,45542421.0,Animation|Comedy|Drama|Family|Musical,0.0,English,G,30000000.0,2000.0,6.3,1.78,0.0,0.0,0,0.0,0.0,0,5
2190,Color,111.0,42652003.0,Adventure|Family,0.0,English,PG,20000000.0,2015.0,6.8,2.35,66384302.0,7.15,2,2.0,15644651.185185185,10,5
2192,Color,93.0,39737645.0,Adventure|Comedy,11.0,English,PG-13,20000000.0,2007.0,2.3,1.85,0.0,0.0,0,4.522222222222221,28059840.24074073,16,4
2193,Color,129.0,37567440.0,Adventure|Fantasy,0.0,English,R,20000000.0,1982.0,6.9,2.35,0.0,0.0,0,0.6,944444.4444444444,1,4
2194,Color,128.0,44988180.0,Biography|Crime|Drama|History,2.0,English,R,20000000.0,2015.0,8.1,1.85,5739376.0,7.7,1,2.2777777777777777,16620593.555555554,5,5
2195,Color,110.0,39263506.0,Crime|Drama|Thriller,1.0,English,PG-13,22000000.0,2008.0,6.1,2.35,0.0,0.0,0,2.0166666666666666,15774013.666666664,8,4
2196,Color,137.0,39143839.0,Horror|Thriller,0.0,English,PG-13,20000000.0,2006.0,5.0,1.85,110175871.0,5.9,1,1.2333333333333332,16600095.933333335,6,4
2197,Color,124.0,37672350.0,Comedy|Drama|Romance,1.0,English,R,20000000.0,1998.0,5.5,1.85,0.0,0.0,0,0.0,0.0,0,4
2198,Color,93.0,38037513.0,Adventure|Comedy|Fantasy|Music|Sci-Fi,2.0,English,PG,20000000.0,1991.0,6.2,1.85,0.0,0.0,0,1.5833333333333333,7678477.638888887,5,4
2199,Color,115.0,37442180.0,Comedy|Drama|Romance|Thriller,1.0,English,PG-13,20000000.0,2006.0,6.2,2.35,53197972.81818182,6.6909090909090905,11,2.9231481481481483,35364231.768518515,16,4
2201,Color,105.0,35596227.0,Crime|Drama|Thriller,1.0,English,R,20000000.0,2010.0,6.3,2.35,0.0,0.0,0,0.0,0.0,0,4
2202,Color,127.0,35422828.0,Biography|Drama|Music,1.0,English,PG,20000000.0,1997.0,6.7,2.35,0.0,0.0,0,0.6888888888888891,316695.88888888893,1,4
2203,Color,82.0,36658108.0,Comedy,7.0,English,PG-13,20000000.0,2010.0,3.5,1.85,30714974.33333333,2.3000000000000003,3,2.6416666666666666,12578140.888888888,7,4
2205,Color,103.0,34290142.0,Comedy|Drama,8.0,English,R,19800000.0,2014.0,6.6,2.35,102953839.5,5.959999999999999,10,2.8166666666666664,13296066.083333336,9,4
2206,Color,104.0,33422556.0,Drama|Mystery,0.0,English,PG-13,20000000.0,2008.0,7.5,1.85,0.0,0.0,0,4.470873015873017,31933392.36587302,27,4
2207,Color,98.0,32774834.0,Action|Comedy,5.0,English,R,30000000.0,2004.0,7.2,2.35,26295156.0,7.0,2,1.5555555555555556,5843368.0,2,4
2208,Color,92.0,34334256.0,Horror|Thriller,0.0,English,R,11000000.0,2013.0,4.8,2.35,57744720.0,6.2,1,0.8333333333333334,3428777.777777778,2,4
2209,Color,123.0,32051917.0,Crime|Drama|Mystery|Thriller,0.0,English,R,20000000.0,1995.0,6.6,2.35,0.0,0.0,0,0.7555555555555555,17594266.666666668,1,4
2210,Color,88.0,32014289.0,Comedy,8.0,English,PG-13,20000000.0,2013.0,3.5,1.85,38157925.0,5.933333333333334,3,2.5490740740740745,29847961.64814815,9,4
2212,Color,128.0,31838002.0,Biography|Drama|History,1.0,English,R,20000000.0,2008.0,7.6,1.85,54427342.5,7.375,4,3.662962962962963,39478567.44444444,11,4
2213,Color,107.0,36874745.0,Action|Adventure|Drama|Mystery,2.0,English,PG-13,20000000.0,2016.0,6.3,2.35,84683763.33333333,6.466666666666666,3,0.0,0.0,0,4
2214,Color,91.0,30079316.0,Horror,0.0,English,R,35000000.0,2002.0,5.5,1.85,41867960.0,5.5,1,0.7666666666666667,1515555.5555555557,1,4
2215,Color,90.0,35033759.0,Adventure|Comedy,4.0,English,R,19000000.0,2011.0,6.3,2.35,0.0,0.0,0,4.167592592592592,19932575.527777776,13,4
2216,Color,115.0,29753944.0,Crime|Drama|Mystery|Thriller,3.0,English,R,20000000.0,1998.0,6.5,2.35,0.0,0.0,0,2.439506172839506,14065084.814814815,11,4
2218,Color,113.0,31146570.0,Drama|Thriller,3.0,English,R,20000000.0,2010.0,6.9,2.35,100241322.0,7.2,1,2.3404761904761906,19209077.068783067,12,4
2221,Color,101.0,53146000.0,Crime|Drama|Thriller,1.0,English,R,20000000.0,1996.0,6.1,1.85,0.0,0.0,0,3.0722222222222224,19047286.77777778,5,5
2223,Color,108.0,34126138.0,Drama|Fantasy|Romance|Sci-Fi,1.0,English,R,20000000.0,2004.0,8.3,1.85,0.0,0.0,0,4.69925925925926,77477919.05,21,4
2224,Color,105.0,25677801.0,Comedy|Family|Romance,6.0,English,PG,20000000.0,2010.0,5.8,2.35,63817605.0,6.1000000000000005,3,1.391851851851852,10384518.118518518,13,4
2225,Color,109.0,26415649.0,Action|Crime|Drama|Thriller,4.0,English,R,20000000.0,2008.0,6.8,2.35,3335839.0,7.0,1,3.777777777777777,26547322.450617284,23,4
2227,Color,99.0,25584685.0,Comedy|Crime|Family|Mystery|Romance|Thriller,5.0,English,PG,20000000.0,2007.0,5.9,2.35,24881000.0,6.2,1,2.333333333333333,15134458.0,3,4
2229,Color,104.0,31584722.0,Comedy|Romance,1.0,English,R,20000000.0,2010.0,6.4,2.35,0.0,0.0,0,2.4888888888888885,16650433.833333336,5,4
2231,Color,75.0,23078294.0,Horror|Thriller,0.0,English,PG-13,9000000.0,2006.0,5.1,2.35,0.0,0.0,0,3.4222222222222216,22764196.503703706,13,4
2233,Color,90.0,25077977.0,Adventure|Animation|Comedy|Family|Romance,0.0,English,PG,20000000.0,2010.0,5.3,1.85,0.0,0.0,0,2.9933333333333336,28147202.577777773,13,4
2234,Color,97.0,23292105.0,Action|Fantasy|Horror|Thriller,0.0,English,PG-13,20000000.0,2006.0,5.3,2.35,42692043.36363637,5.954545454545454,11,1.866666666666667,8246169.444444444,3,4
2236,Color,89.0,20916309.0,Comedy|Family|Fantasy,4.0,English,PG,40000000.0,2009.0,4.9,1.85,52356240.7,5.99,10,0.6685185185185185,5715448.055555556,6,4
2237,Color,106.0,21200000.0,Comedy|Crime|Drama,0.0,English,R,20000000.0,1995.0,6.8,1.85,6401336.0,7.1,1,2.505555555555555,57438491.05555555,4,4
2240,Color,104.0,20241395.0,Action|Horror|Thriller,0.0,English,R,20000000.0,1998.0,6.1,2.35,26141304.9,7.17,10,1.3111111111111111,8070649.111111111,2,4
2242, Black and White,108.0,32000000.0,Horror|Mystery|Thriller,2.0,English,R,806947.0,1960.0,8.5,1.85,0.0,0.0,0,0.0,0.0,0,4
2243,Color,112.0,19151864.0,Comedy|Romance,3.0,English,R,40000000.0,2008.0,5.9,1.85,30530514.0,6.0,2,1.9148148148148147,11159154.444444446,5,3
2244,Color,104.0,23393765.0,Drama|Romance,0.0,English,PG-13,20000000.0,2014.0,6.3,2.35,115862.0,6.7,1,5.025185185185186,77238633.80740741,15,4
2245,Color,113.0,18882880.0,Comedy|Drama,3.0,English,R,20000000.0,2007.0,5.9,2.35,114287241.0,6.06,5,1.955555555555556,32031755.0,6,3
2246,Color,98.0,8500000.0,Comedy,0.0,English,PG,20000000.0,1981.0,5.4,1.78,0.0,0.0,0,0.0,0.0,0,2
2248,Color,114.0,18252684.0,Comedy|Drama|Family,2.0,English,PG,30000000.0,1998.0,6.9,1.85,0.0,0.0,0,3.1333333333333333,37013557.66666666,4,3
2249,Color,124.0,19661987.0,Drama,2.0,English,R,20000000.0,2007.0,7.5,2.35,18761993.0,6.9,1,4.094444444444443,40043100.97222222,19,3
2250,Color,148.0,18352454.0,Adventure|Biography|Drama,0.0,English,R,15000000.0,2007.0,8.2,2.35,19719930.0,6.8,1,5.251851851851852,29621434.94444445,14,3
2251,Color,108.0,17803796.0,Comedy,1.0,English,PG-13,20000000.0,2006.0,5.9,2.35,77111459.66666667,6.6000000000000005,3,2.837037037037037,27808787.796296302,8,3
2253,Color,108.0,25753840.0,Crime|Fantasy|Horror,2.0,English,R,19000000.0,1996.0,7.3,1.85,13833015.0,7.050000000000002,2,2.4111111111111114,4905001.166666667,4,4
2254,Color,68.0,18081626.0,Animation|Family|Fantasy|Mystery,0.0,English,G,20000000.0,2005.0,6.4,1.85,0.0,0.0,0,3.722222222222223,21190350.222222224,5,3
2255,Color,103.0,17518220.0,Comedy|Drama|Romance,1.0,English,PG-13,20000000.0,1995.0,6.6,1.85,0.0,0.0,0,2.092592592592593,39840299.25925926,5,3
2258,Color,88.0,16988996.0,Comedy|Family|Music|Musical,1.0,English,G,35000000.0,2002.0,4.0,1.85,0.0,0.0,0,4.305555555555556,30317945.777777776,8,3
